contour_type,layer,channel,n_images,mean_contour_mean_activation,sem_contour_mean_activation,mean_background_mean_activation,sem_background_mean_activation,mean_contour_preference_ratio,sem_contour_preference_ratio,mean_activation_on_contour_pct,sem_activation_on_contour_pct,mean_contour_area_pct,mean_contour_enrichment,sem_contour_enrichment,mean_dice_top_activation,sem_dice_top_activation,rank_mean_contour_enrichment
straight,td_h1_exc,68,25,0.2718613,0.007553369,0.6770695,0.0025540933,0.40187272,0.01159754,0.33403888,0.009606119,0.8271484375000001,0.40384393233054783,0.011613537255191639,2.8862631911221374e-05,2.8862631911221374e-05,117
straight,td_h1_exc,16,25,0.20016363,0.008084133,0.5327688,0.0018268029,0.375266,0.014682106,0.31197736,0.012168189,0.8271484375000001,0.3771721667524433,0.01471100952371409,2.8862631911221374e-05,2.8862631911221374e-05,118
straight,td_h1_exc,112,25,0.1336856,0.008774012,0.35735562,0.0013747098,0.37448207,0.024887314,0.3112609,0.020604612,0.8271484375000001,0.37630598205539967,0.024910415832206212,0.0008442319834032251,0.0005348963900788752,119
straight,td_h1_exc,119,25,0.15125379,0.0065597263,0.4116343,0.0024158158,0.36690864,0.015007473,0.3050483,0.012429017,0.8271484375000001,0.36879508445236775,0.015026343345975064,0.0016090878244737635,0.0005125489630790086,120
straight,td_h1_exc,126,25,0.15836795,0.007503532,0.44003692,0.0031795874,0.36010274,0.016939308,0.2993959,0.014036798,0.8271484375000001,0.36196149980694564,0.016970107607127364,0.0003030576350678244,0.00014193341696153627,121
straight,td_h1_exc,70,25,0.07102347,0.004421331,0.20210737,0.0006170769,0.35196868,0.022243824,0.29261747,0.01843203,0.8271484375000001,0.35376657682040535,0.022283823031973227,7.937223775585877e-05,6.593548077020141e-05,122
straight,td_h1_exc,49,25,0.3277339,0.013201689,1.0431215,0.011164503,0.3124359,0.009999956,0.25989243,0.008296179,0.8271484375000001,0.31420290876732176,0.010029854689920936,7.215657977805343e-05,4.294175417778423e-05,123
straight,td_h1_exc,27,25,0.16723676,0.00786594,0.6633178,0.0029704117,0.2518217,0.011588669,0.2095687,0.009622262,0.8271484375000001,0.25336285605710623,0.011633053258469106,0.0004185081627127099,0.00027371987716602944,124
straight,td_h1_exc,11,25,0.32864282,0.011381493,1.3208925,0.01738351,0.24831383,0.0068512014,0.20666963,0.005689398,0.8271484375000001,0.2498579774664823,0.006878327789118525,1.4431315955610687e-05,1.4431315955610687e-05,125
straight,td_h1_exc,113,25,0.23207963,0.0053739296,0.9487872,0.010676112,0.24468444,0.004971374,0.20365866,0.004129394,0.8271484375000001,0.24621779034946328,0.004992325269049593,0.0,0.0,126
straight,td_h1_exc,35,25,0.1928854,0.011088605,0.9951294,0.004071335,0.19391945,0.0112820035,0.16145568,0.009375205,0.8271484375000001,0.19519551659317658,0.01133436870205011,8.658789573366411e-05,5.114980383781018e-05,127
straight,td_h1_exc,98,25,0.1368813,0.004743273,0.7979875,0.005513761,0.17119896,0.0053563667,0.14257964,0.0044544805,0.8271484375000001,0.17237492340558347,0.005385345848698458,0.0,0.0,128
