filename,contour_type,contrast,quadrant,position,jitter,stimulus_id,layer,channel,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,104,1.0132557,1.4630536,0.6925623,1.1465855,1.647186279296875,0.6960873047134064,0.022991517374636297,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,105,7.3207464,1.9972914,3.665337,5.783577,1.647186279296875,3.5111857128199104,0.23351783316404104,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,106,0.7118556,1.3474325,0.5283052,0.87703156,1.647186279296875,0.5324422443358837,0.001244555071561509,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,107,0.9901289,2.251672,0.4397305,0.731065,1.647186279296875,0.44382653013324547,0.0013755608685679837,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,108,3.4881713,2.4370465,1.4313109,2.3410041,1.647186279296875,1.421213950380669,0.13774808410292208,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,109,1.6365607,1.1244725,1.455403,2.3794703,1.647186279296875,1.4445666308780807,0.07211869125206428,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,110,1.3493315,0.9075443,1.4867941,2.4295464,1.647186279296875,1.4749675686277468,0.10526315789470236,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,111,1.2439818,1.2967824,0.9592834,1.581179,1.647186279296875,0.9599272608467075,0.04100481446302656,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,112,1.5290667,1.7004257,0.8992258,1.4836552,1.647186279296875,0.9007209590986893,0.040677299970510374,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,113,0.78591305,2.1882012,0.3591594,0.59791386,1.647186279296875,0.36299103820852424,0.0019650869550971195,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,114,0.9344741,0.9465529,0.9872392,1.6265088,1.647186279296875,0.9874468009760711,0.015262175351254294,90
C_BL_0_J000_000.png,C,NA,BL,0,0,0,h1_exc,115,0.7831608,0.5531304,1.4158702,2.3163347,1.647186279296875,1.4062372540843757,0.06360331444664344,90
