filename,contour_type,jitter,condition,layer,mean_activation,mean_abs_activation,std_activation,min_activation,max_activation
C_high_BL_0_J006_019.png,C,6,matched_bias,h1_exc,2.4669759273529053,2.4669759273529053,2.084071159362793,0.05323724448680878,180.2929229736328
C_high_BL_0_J006_019.png,C,6,matched_bias,h2_exc,2.4144365787506104,2.4144365787506104,3.593355894088745,0.0066660018637776375,162.71315002441406
C_high_BL_0_J006_019.png,C,6,matched_bias,h3_exc,22.025012969970703,22.025012969970703,83.71298217773438,0.0056063467636704445,1918.418701171875
C_high_BL_0_J006_019.png,C,6,matched_bias,h4_exc,7061.8974609375,7061.8974609375,51246.1171875,2.8328733606031165e-05,1370439.625
C_high_BL_0_J007_010.png,C,7,baseline,h0_exc,3.805633544921875,3.805633544921875,4.112758636474609,0.048506319522857666,123.56706237792969
C_high_BL_0_J007_010.png,C,7,baseline,h1_exc,2.1937155723571777,2.1937155723571777,1.8063784837722778,0.03669032081961632,129.6217803955078
C_high_BL_0_J007_010.png,C,7,baseline,h2_exc,2.3634164333343506,2.3634164333343506,3.4349560737609863,0.006998635362833738,161.1983184814453
C_high_BL_0_J007_010.png,C,7,baseline,h3_exc,23.570964813232422,23.570964813232422,88.48763275146484,0.005588672123849392,2090.6953125
C_high_BL_0_J007_010.png,C,7,baseline,h4_exc,7443.29296875,7443.29296875,51955.24609375,2.417434734525159e-05,1252082.5
C_high_BL_0_J007_010.png,C,7,matched_bias,h0_exc,3.8076906204223633,3.8076906204223633,4.043939590454102,0.0472588948905468,113.38353729248047
C_high_BL_0_J007_010.png,C,7,matched_bias,h1_exc,2.4577462673187256,2.4577462673187256,1.9792025089263916,0.0378476157784462,114.961669921875
C_high_BL_0_J007_010.png,C,7,matched_bias,h2_exc,2.3893702030181885,2.3893702030181885,3.501837968826294,0.006725285667926073,170.54440307617188
C_high_BL_0_J007_010.png,C,7,matched_bias,h3_exc,23.48609161376953,23.48609161376953,87.95100402832031,0.005427028052508831,1980.87255859375
C_high_BL_0_J007_010.png,C,7,matched_bias,h4_exc,7448.1376953125,7448.1376953125,51572.0234375,2.4131571990437806e-05,1257240.0
C_high_BL_0_J008_010.png,C,8,baseline,h0_exc,3.8073766231536865,3.8073766231536865,4.114498138427734,0.04838109016418457,119.3434066772461
C_high_BL_0_J008_010.png,C,8,baseline,h1_exc,2.1946380138397217,2.1946380138397217,1.8017096519470215,0.036418527364730835,126.68589782714844
C_high_BL_0_J008_010.png,C,8,baseline,h2_exc,2.3613154888153076,2.3613154888153076,3.412548303604126,0.006992526352405548,158.3384246826172
C_high_BL_0_J008_010.png,C,8,baseline,h3_exc,23.519947052001953,23.519947052001953,88.33908081054688,0.005576530005782843,2075.107177734375
C_high_BL_0_J008_010.png,C,8,baseline,h4_exc,7437.486328125,7437.486328125,51938.46875,2.4426839445368387e-05,1253485.5
C_high_BL_0_J008_010.png,C,8,matched_bias,h0_exc,3.8095710277557373,3.8095710277557373,4.046802043914795,0.04765810817480087,115.5540771484375
C_high_BL_0_J008_010.png,C,8,matched_bias,h1_exc,2.4590485095977783,2.4590485095977783,1.9746065139770508,0.03686537221074104,112.42599487304688
C_high_BL_0_J008_010.png,C,8,matched_bias,h2_exc,2.3871779441833496,2.3871779441833496,3.476743698120117,0.0067223752848804,166.20973205566406
C_high_BL_0_J008_010.png,C,8,matched_bias,h3_exc,23.4351863861084,23.4351863861084,87.79708862304688,0.005377611611038446,1967.9554443359375
C_high_BL_0_J008_010.png,C,8,matched_bias,h4_exc,7439.9580078125,7439.9580078125,51540.00390625,2.434283305774443e-05,1257417.625
C_high_BL_0_J009_001.png,C,9,baseline,h0_exc,3.8081488609313965,3.8081488609313965,4.114026069641113,0.04536794126033783,167.1275634765625
C_high_BL_0_J009_001.png,C,9,baseline,h1_exc,2.1953680515289307,2.1953680515289307,1.7843263149261475,0.045291174203157425,123.04176330566406
C_high_BL_0_J009_001.png,C,9,baseline,h2_exc,2.3877906799316406,2.3877906799316406,3.4802939891815186,0.006448413245379925,152.81788635253906
C_high_BL_0_J009_001.png,C,9,baseline,h3_exc,22.52499008178711,22.52499008178711,84.36502075195312,0.004315161146223545,1891.1812744140625
C_high_BL_0_J009_001.png,C,9,baseline,h4_exc,7239.86328125,7239.86328125,50570.0546875,2.8529288101708516e-05,1229309.375
C_high_BL_0_J009_001.png,C,9,matched_bias,h0_exc,3.806508779525757,3.806508779525757,4.034503936767578,0.045069560408592224,164.29209899902344
C_high_BL_0_J009_001.png,C,9,matched_bias,h1_exc,2.459559440612793,2.459559440612793,1.9679648876190186,0.0437811017036438,113.52850341796875
C_high_BL_0_J009_001.png,C,9,matched_bias,h2_exc,2.4148614406585693,2.4148614406585693,3.550527811050415,0.006288826931267977,169.44729614257812
C_high_BL_0_J009_001.png,C,9,matched_bias,h3_exc,22.484619140625,22.484619140625,83.9511489868164,0.004215432796627283,1842.7674560546875
C_high_BL_0_J009_001.png,C,9,matched_bias,h4_exc,7213.009765625,7213.009765625,49872.23046875,3.138764441246167e-05,1215878.0
C_high_BL_0_J010_022.png,C,10,baseline,h0_exc,3.8035106658935547,3.8035106658935547,4.2044806480407715,0.0403389073908329,184.1162567138672
C_high_BL_0_J010_022.png,C,10,baseline,h1_exc,2.196070909500122,2.196070909500122,1.8137152194976807,0.051513299345970154,129.88650512695312
C_high_BL_0_J010_022.png,C,10,baseline,h2_exc,2.4082295894622803,2.4082295894622803,3.6037654876708984,0.008254371583461761,183.7628631591797
C_high_BL_0_J010_022.png,C,10,baseline,h3_exc,22.006959915161133,22.006959915161133,82.36002349853516,0.003869503503665328,1845.840087890625
C_high_BL_0_J010_022.png,C,10,baseline,h4_exc,6958.322265625,6958.322265625,49179.234375,2.5262812414439395e-05,1153834.25
C_high_BL_0_J010_022.png,C,10,matched_bias,h0_exc,3.800823450088501,3.800823450088501,4.133605003356934,0.04136679694056511,188.79751586914062
C_high_BL_0_J010_022.png,C,10,matched_bias,h1_exc,2.4596099853515625,2.4596099853515625,1.9979684352874756,0.043386060744524,136.1836700439453
C_high_BL_0_J010_022.png,C,10,matched_bias,h2_exc,2.438277244567871,2.438277244567871,3.691558599472046,0.008179319091141224,200.23265075683594
C_high_BL_0_J010_022.png,C,10,matched_bias,h3_exc,21.972938537597656,21.972938537597656,81.92855834960938,0.003709441749379039,1823.3719482421875
C_high_BL_0_J010_022.png,C,10,matched_bias,h4_exc,6952.3837890625,6952.3837890625,48613.98046875,2.5380400984431617e-05,1118185.75
C_high_BL_0_J011_015.png,C,11,baseline,h0_exc,3.7732574939727783,3.7732574939727783,4.136067867279053,0.04212898015975952,144.35401916503906
C_high_BL_0_J011_015.png,C,11,baseline,h1_exc,2.1970462799072266,2.1970462799072266,1.8308488130569458,0.05365164577960968,150.48907470703125
C_high_BL_0_J011_015.png,C,11,baseline,h2_exc,2.3940353393554688,2.3940353393554688,3.479088544845581,0.006807196419686079,108.10629272460938
C_high_BL_0_J011_015.png,C,11,baseline,h3_exc,22.622880935668945,22.622880935668945,85.0265884399414,0.003641089890152216,1900.6064453125
C_high_BL_0_J011_015.png,C,11,baseline,h4_exc,7077.107421875,7077.107421875,48591.4296875,2.877976839954499e-05,1152372.25
C_high_BL_0_J011_015.png,C,11,matched_bias,h0_exc,3.7766273021698,3.7766273021698,4.06694221496582,0.04145275801420212,140.8323974609375
C_high_BL_0_J011_015.png,C,11,matched_bias,h1_exc,2.462198257446289,2.462198257446289,1.999345064163208,0.04973882436752319,150.00082397460938
C_high_BL_0_J011_015.png,C,11,matched_bias,h2_exc,2.421882390975952,2.421882390975952,3.5392491817474365,0.006793841253966093,119.26749420166016
C_high_BL_0_J011_015.png,C,11,matched_bias,h3_exc,22.55121421813965,22.55121421813965,84.4974594116211,0.0035094190388917923,1937.9505615234375
C_high_BL_0_J011_015.png,C,11,matched_bias,h4_exc,7137.54443359375,7137.54443359375,48711.34375,2.8018750526825897e-05,1181437.75
C_high_BL_0_J012_022.png,C,12,baseline,h0_exc,3.806349277496338,3.806349277496338,4.214343547821045,0.04060221090912819,185.4846954345703
C_high_BL_0_J012_022.png,C,12,baseline,h1_exc,2.1966545581817627,2.1966545581817627,1.8067792654037476,0.05147549510002136,132.4137725830078
C_high_BL_0_J012_022.png,C,12,baseline,h2_exc,2.4031717777252197,2.4031717777252197,3.568599224090576,0.008271375671029091,171.27169799804688
C_high_BL_0_J012_022.png,C,12,baseline,h3_exc,21.920822143554688,21.920822143554688,81.9743423461914,0.0038413326255977154,1844.6575927734375
C_high_BL_0_J012_022.png,C,12,baseline,h4_exc,6896.9013671875,6896.9013671875,48739.52734375,2.5263954739784822e-05,1127589.25
C_high_BL_0_J012_022.png,C,12,matched_bias,h0_exc,3.8039331436157227,3.8039331436157227,4.143933296203613,0.04152003675699234,190.38583374023438
C_high_BL_0_J012_022.png,C,12,matched_bias,h1_exc,2.4605865478515625,2.4605865478515625,1.9905154705047607,0.04569453001022339,139.10952758789062
C_high_BL_0_J012_022.png,C,12,matched_bias,h2_exc,2.432720899581909,2.432720899581909,3.651005744934082,0.008169170469045639,180.28907775878906
C_high_BL_0_J012_022.png,C,12,matched_bias,h3_exc,21.87517547607422,21.87517547607422,81.4970703125,0.003675951389595866,1821.8067626953125
C_high_BL_0_J012_022.png,C,12,matched_bias,h4_exc,6884.97607421875,6884.97607421875,48138.3984375,2.5380497390870005e-05,1089000.25
C_high_BL_0_J013_010.png,C,13,baseline,h0_exc,3.808605909347534,3.808605909347534,4.10042667388916,0.04841381311416626,112.08956909179688
C_high_BL_0_J013_010.png,C,13,baseline,h1_exc,2.192331314086914,2.192331314086914,1.8008735179901123,0.03659267723560333,114.81245422363281
C_high_BL_0_J013_010.png,C,13,baseline,h2_exc,2.3660314083099365,2.3660314083099365,3.456183671951294,0.006993718445301056,176.76351928710938
C_high_BL_0_J013_010.png,C,13,baseline,h3_exc,23.594263076782227,23.594263076782227,88.545654296875,0.005586328450590372,2004.4005126953125
C_high_BL_0_J013_010.png,C,13,baseline,h4_exc,7443.88427734375,7443.88427734375,52003.03515625,2.4468350602546707e-05,1258030.5
C_high_BL_0_J013_010.png,C,13,matched_bias,h0_exc,3.8093814849853516,3.8093814849853516,4.030852794647217,0.04867088049650192,104.57870483398438
C_high_BL_0_J013_010.png,C,13,matched_bias,h1_exc,2.4560773372650146,2.4560773372650146,1.9772287607192993,0.037508584558963776,101.61886596679688
C_high_BL_0_J013_010.png,C,13,matched_bias,h2_exc,2.3922767639160156,2.3922767639160156,3.528355598449707,0.006720100529491901,183.453369140625
C_high_BL_0_J013_010.png,C,13,matched_bias,h3_exc,23.508142471313477,23.508142471313477,88.00297546386719,0.005383329465985298,1907.293701171875
C_high_BL_0_J013_010.png,C,13,matched_bias,h4_exc,7442.02734375,7442.02734375,51573.91015625,2.4362529075006023e-05,1263002.625
C_high_BL_0_J014_017.png,C,14,baseline,h0_exc,3.8266284465789795,3.8266284465789795,4.116074085235596,0.04797888174653053,103.49406433105469
C_high_BL_0_J014_017.png,C,14,baseline,h1_exc,2.1988558769226074,2.1988558769226074,1.7832235097885132,0.042939573526382446,83.19636535644531
C_high_BL_0_J014_017.png,C,14,baseline,h2_exc,2.3991141319274902,2.3991141319274902,3.498161792755127,0.005810500122606754,146.8334503173828
C_high_BL_0_J014_017.png,C,14,baseline,h3_exc,22.09146499633789,22.09146499633789,83.29606628417969,0.0056172264739871025,1874.42529296875
C_high_BL_0_J014_017.png,C,14,baseline,h4_exc,6909.564453125,6909.564453125,49177.01953125,2.8286176529945806e-05,1444311.625
C_high_BL_0_J014_017.png,C,14,matched_bias,h0_exc,3.826387882232666,3.826387882232666,4.046986103057861,0.049115367233753204,97.25106811523438
C_high_BL_0_J014_017.png,C,14,matched_bias,h1_exc,2.464261531829834,2.464261531829834,1.9657032489776611,0.051459573209285736,77.0554428100586
C_high_BL_0_J014_017.png,C,14,matched_bias,h2_exc,2.4244344234466553,2.4244344234466553,3.564168930053711,0.005689053796231747,159.47897338867188
C_high_BL_0_J014_017.png,C,14,matched_bias,h3_exc,21.994491577148438,21.994491577148438,82.73970031738281,0.005491453688591719,1933.43505859375
C_high_BL_0_J014_017.png,C,14,matched_bias,h4_exc,6885.7939453125,6885.7939453125,48513.73046875,2.8320147976046428e-05,1408319.375
C_high_BL_0_J015_019.png,C,15,baseline,h0_exc,3.7783095836639404,3.7783095836639404,4.332662582397461,0.040514107793569565,189.8592987060547
C_high_BL_0_J015_019.png,C,15,baseline,h1_exc,2.203038215637207,2.203038215637207,1.9127039909362793,0.05984772369265556,179.37411499023438
C_high_BL_0_J015_019.png,C,15,baseline,h2_exc,2.3823862075805664,2.3823862075805664,3.4960412979125977,0.0070343841798603535,138.1470184326172
C_high_BL_0_J015_019.png,C,15,baseline,h3_exc,21.973285675048828,21.973285675048828,83.83869171142578,0.005297728814184666,1948.625244140625
C_high_BL_0_J015_019.png,C,15,baseline,h4_exc,7030.53564453125,7030.53564453125,51528.87890625,2.871353535738308e-05,1383314.0
C_high_BL_0_J015_019.png,C,15,matched_bias,h0_exc,3.7775750160217285,3.7775750160217285,4.262523651123047,0.0415668785572052,186.61744689941406
C_high_BL_0_J015_019.png,C,15,matched_bias,h1_exc,2.468743085861206,2.468743085861206,2.0827393531799316,0.05268554016947746,183.6682891845703
C_high_BL_0_J015_019.png,C,15,matched_bias,h2_exc,2.410170555114746,2.410170555114746,3.5557193756103516,0.006723672151565552,146.5748748779297
C_high_BL_0_J015_019.png,C,15,matched_bias,h3_exc,21.924558639526367,21.924558639526367,83.38826751708984,0.005695188418030739,1950.1497802734375
C_high_BL_0_J015_019.png,C,15,matched_bias,h4_exc,7050.93359375,7050.93359375,51259.25390625,2.9340726541704498e-05,1364563.0
C_high_BL_0_J016_017.png,C,16,baseline,h0_exc,3.825305700302124,3.825305700302124,4.114078998565674,0.04800436645746231,103.22091674804688
C_high_BL_0_J016_017.png,C,16,baseline,h1_exc,2.198378086090088,2.198378086090088,1.7801018953323364,0.04958952218294144,83.18911743164062
C_high_BL_0_J016_017.png,C,16,baseline,h2_exc,2.3978257179260254,2.3978257179260254,3.495419502258301,0.005836006253957748,139.95526123046875
C_high_BL_0_J016_017.png,C,16,baseline,h3_exc,22.08761215209961,22.08761215209961,83.27449035644531,0.005765432491898537,1872.9713134765625
C_high_BL_0_J016_017.png,C,16,baseline,h4_exc,6889.12744140625,6889.12744140625,49005.09375,2.8753573133144528e-05,1445449.5
C_high_BL_0_J016_017.png,C,16,matched_bias,h0_exc,3.825247287750244,3.825247287750244,4.045230388641357,0.04917730391025543,96.92305755615234
C_high_BL_0_J016_017.png,C,16,matched_bias,h1_exc,2.4638490676879883,2.4638490676879883,1.9620485305786133,0.04885926470160484,77.01245880126953
C_high_BL_0_J016_017.png,C,16,matched_bias,h2_exc,2.4233133792877197,2.4233133792877197,3.5601131916046143,0.005707613192498684,152.2329559326172
C_high_BL_0_J016_017.png,C,16,matched_bias,h3_exc,21.988265991210938,21.988265991210938,82.72794342041016,0.005624096374958754,1932.2236328125
C_high_BL_0_J016_017.png,C,16,matched_bias,h4_exc,6862.1669921875,6862.1669921875,48325.546875,2.8479793400038034e-05,1408743.875
C_high_BL_0_J017_012.png,C,17,baseline,h0_exc,3.800313711166382,3.800313711166382,4.256588459014893,0.03307576850056648,211.90777587890625
C_high_BL_0_J017_012.png,C,17,baseline,h1_exc,2.2043559551239014,2.2043559551239014,1.797690987586975,0.044305287301540375,120.64884948730469
C_high_BL_0_J017_012.png,C,17,baseline,h2_exc,2.373807907104492,2.373807907104492,3.4319207668304443,0.007072133477777243,120.66124725341797
C_high_BL_0_J017_012.png,C,17,baseline,h3_exc,22.247573852539062,22.247573852539062,83.0320053100586,0.004367623012512922,1665.7166748046875
C_high_BL_0_J017_012.png,C,17,baseline,h4_exc,7080.916015625,7080.916015625,49309.6171875,2.791072074614931e-05,1159971.625
C_high_BL_0_J017_012.png,C,17,matched_bias,h0_exc,3.8009612560272217,3.8009612560272217,4.179830074310303,0.033070921897888184,197.97540283203125
C_high_BL_0_J017_012.png,C,17,matched_bias,h1_exc,2.471189498901367,2.471189498901367,1.9706413745880127,0.034946538507938385,118.04318237304688
C_high_BL_0_J017_012.png,C,17,matched_bias,h2_exc,2.400745391845703,2.400745391845703,3.475834369659424,0.007125200238078833,126.2209701538086
C_high_BL_0_J017_012.png,C,17,matched_bias,h3_exc,22.2462100982666,22.2462100982666,82.81266784667969,0.004184197634458542,1639.6597900390625
C_high_BL_0_J017_012.png,C,17,matched_bias,h4_exc,7143.880859375,7143.880859375,49417.48828125,2.7979598598903976e-05,1168091.625
C_high_BL_0_J018_017.png,C,18,baseline,h0_exc,3.82515811920166,3.82515811920166,4.117839336395264,0.048377625644207,100.70721435546875
C_high_BL_0_J018_017.png,C,18,baseline,h1_exc,2.1993050575256348,2.1993050575256348,1.7851914167404175,0.05129850283265114,80.56171417236328
C_high_BL_0_J018_017.png,C,18,baseline,h2_exc,2.4003772735595703,2.4003772735595703,3.5032145977020264,0.00580822117626667,129.11199951171875
C_high_BL_0_J018_017.png,C,18,baseline,h3_exc,22.102928161621094,22.102928161621094,83.33312225341797,0.005581368692219257,1875.0546875
C_high_BL_0_J018_017.png,C,18,baseline,h4_exc,6898.9931640625,6898.9931640625,48988.625,2.8664153433055617e-05,1431036.0
C_high_BL_0_J018_017.png,C,18,matched_bias,h0_exc,3.8251218795776367,3.8251218795776367,4.049633026123047,0.04954171180725098,94.97579193115234
C_high_BL_0_J018_017.png,C,18,matched_bias,h1_exc,2.464808702468872,2.464808702468872,1.9670878648757935,0.047525934875011444,74.68800354003906
C_high_BL_0_J018_017.png,C,18,matched_bias,h2_exc,2.4257194995880127,2.4257194995880127,3.564920663833618,0.005694286432117224,136.83091735839844
C_high_BL_0_J018_017.png,C,18,matched_bias,h3_exc,22.003860473632812,22.003860473632812,82.78528594970703,0.005448669660836458,1933.968017578125
C_high_BL_0_J018_017.png,C,18,matched_bias,h4_exc,6873.4169921875,6873.4169921875,48323.27734375,2.8414833650458604e-05,1394427.75
C_high_BL_0_J019_024.png,C,19,baseline,h0_exc,3.7959351539611816,3.7959351539611816,4.235842227935791,0.043543506413698196,133.18446350097656
C_high_BL_0_J019_024.png,C,19,baseline,h1_exc,2.2008583545684814,2.2008583545684814,1.7952851057052612,0.05693988874554634,102.84884643554688
C_high_BL_0_J019_024.png,C,19,baseline,h2_exc,2.3912460803985596,2.3912460803985596,3.50113844871521,0.0069721415638923645,149.04779052734375
C_high_BL_0_J019_024.png,C,19,baseline,h3_exc,22.405811309814453,22.405811309814453,84.12772369384766,0.005214373115450144,1790.891357421875
C_high_BL_0_J019_024.png,C,19,baseline,h4_exc,7039.72607421875,7039.72607421875,50087.16015625,2.7685593522619456e-05,1393526.375
C_high_BL_0_J019_024.png,C,19,matched_bias,h0_exc,3.797308921813965,3.797308921813965,4.159389495849609,0.04392123594880104,123.33082580566406
C_high_BL_0_J019_024.png,C,19,matched_bias,h1_exc,2.4662821292877197,2.4662821292877197,1.9699251651763916,0.047987472265958786,97.56669616699219
C_high_BL_0_J019_024.png,C,19,matched_bias,h2_exc,2.4169118404388428,2.4169118404388428,3.5549747943878174,0.006155443377792835,172.48928833007812
C_high_BL_0_J019_024.png,C,19,matched_bias,h3_exc,22.24679946899414,22.24679946899414,83.40315246582031,0.005058692768216133,1820.4755859375
C_high_BL_0_J019_024.png,C,19,matched_bias,h4_exc,7077.36376953125,7077.36376953125,50048.24609375,2.8801916414522566e-05,1438393.0
C_high_BL_0_J020_019.png,C,20,baseline,h0_exc,3.774470567703247,3.774470567703247,4.337214469909668,0.041493289172649384,184.82125854492188
C_high_BL_0_J020_019.png,C,20,baseline,h1_exc,2.2030301094055176,2.2030301094055176,1.9140357971191406,0.056088872253894806,179.9661865234375
C_high_BL_0_J020_019.png,C,20,baseline,h2_exc,2.373713731765747,2.373713731765747,3.4428293704986572,0.007067467551678419,135.00128173828125
C_high_BL_0_J020_019.png,C,20,baseline,h3_exc,21.918254852294922,21.918254852294922,83.43693542480469,0.0052237315103411674,1898.7562255859375
C_high_BL_0_J020_019.png,C,20,baseline,h4_exc,6977.001953125,6977.001953125,50910.8046875,2.860857239284087e-05,1295118.125
C_high_BL_0_J020_019.png,C,20,matched_bias,h0_exc,3.7743184566497803,3.7743184566497803,4.267094135284424,0.0427263081073761,185.81103515625
C_high_BL_0_J020_019.png,C,20,matched_bias,h1_exc,2.4690258502960205,2.4690258502960205,2.0814967155456543,0.05335910618305206,179.96934509277344
C_high_BL_0_J020_019.png,C,20,matched_bias,h2_exc,2.401334524154663,2.401334524154663,3.4987359046936035,0.006785829085856676,134.6175994873047
C_high_BL_0_J020_019.png,C,20,matched_bias,h3_exc,21.862998962402344,21.862998962402344,82.94891357421875,0.00583066837862134,1898.19580078125
C_high_BL_0_J020_019.png,C,20,matched_bias,h4_exc,6994.02880859375,6994.02880859375,50592.0625,2.948657493107021e-05,1284150.125
C_high_BL_0_J021_024.png,C,21,baseline,h0_exc,3.7946901321411133,3.7946901321411133,4.217440605163574,0.044206127524375916,128.1700439453125
C_high_BL_0_J021_024.png,C,21,baseline,h1_exc,2.2009401321411133,2.2009401321411133,1.8093194961547852,0.05695652216672897,97.97483825683594
C_high_BL_0_J021_024.png,C,21,baseline,h2_exc,2.3997623920440674,2.3997623920440674,3.5566012859344482,0.006993327755481005,162.8175506591797
C_high_BL_0_J021_024.png,C,21,baseline,h3_exc,22.589576721191406,22.589576721191406,84.724609375,0.005125889554619789,1786.4114990234375
C_high_BL_0_J021_024.png,C,21,baseline,h4_exc,7099.21142578125,7099.21142578125,50394.06640625,2.7596077416092157e-05,1393838.625
C_high_BL_0_J021_024.png,C,21,matched_bias,h0_exc,3.795501470565796,3.795501470565796,4.140501499176025,0.04456307366490364,118.75376892089844
C_high_BL_0_J021_024.png,C,21,matched_bias,h1_exc,2.4660749435424805,2.4660749435424805,1.9855237007141113,0.04877036064863205,92.98159790039062
C_high_BL_0_J021_024.png,C,21,matched_bias,h2_exc,2.42539381980896,2.42539381980896,3.6148579120635986,0.006174224428832531,185.6688690185547
C_high_BL_0_J021_024.png,C,21,matched_bias,h3_exc,22.433565139770508,22.433565139770508,84.02111053466797,0.00497299712151289,1823.052001953125
C_high_BL_0_J021_024.png,C,21,matched_bias,h4_exc,7143.05810546875,7143.05810546875,50392.83984375,2.8675791327259503e-05,1439767.375
C_high_BL_0_J022_015.png,C,22,baseline,h0_exc,3.770653009414673,3.770653009414673,4.143303871154785,0.04165491461753845,146.52197265625
C_high_BL_0_J022_015.png,C,22,baseline,h1_exc,2.197469711303711,2.197469711303711,1.8331772089004517,0.053095683455467224,154.7438507080078
C_high_BL_0_J022_015.png,C,22,baseline,h2_exc,2.3891656398773193,2.3891656398773193,3.450909376144409,0.006781213451176882,104.98126983642578
C_high_BL_0_J022_015.png,C,22,baseline,h3_exc,22.540390014648438,22.540390014648438,84.74806213378906,0.0036928087938576937,1901.3944091796875
C_high_BL_0_J022_015.png,C,22,baseline,h4_exc,7042.04052734375,7042.04052734375,48323.40625,2.9027271011727862e-05,1148365.0
C_high_BL_0_J022_015.png,C,22,matched_bias,h0_exc,3.774341344833374,3.774341344833374,4.073875904083252,0.041042909026145935,143.2822265625
C_high_BL_0_J022_015.png,C,22,matched_bias,h1_exc,2.4628725051879883,2.4628725051879883,1.999015212059021,0.05365388095378876,154.67633056640625
C_high_BL_0_J022_015.png,C,22,matched_bias,h2_exc,2.416796922683716,2.416796922683716,3.5072081089019775,0.0067708175629377365,114.71544647216797
C_high_BL_0_J022_015.png,C,22,matched_bias,h3_exc,22.46087646484375,22.46087646484375,84.19210815429688,0.0035611011553555727,1939.289794921875
C_high_BL_0_J022_015.png,C,22,matched_bias,h4_exc,7097.32958984375,7097.32958984375,48409.8515625,2.766464058368001e-05,1176385.625
C_high_BL_0_J023_003.png,C,23,baseline,h0_exc,3.804727077484131,3.804727077484131,4.189567565917969,0.03876270726323128,107.48958587646484
C_high_BL_0_J023_003.png,C,23,baseline,h1_exc,2.200564384460449,2.200564384460449,1.8038123846054077,0.05652286857366562,95.92912292480469
C_high_BL_0_J023_003.png,C,23,baseline,h2_exc,2.3935985565185547,2.3935985565185547,3.5299811363220215,0.007219506427645683,153.0782928466797
C_high_BL_0_J023_003.png,C,23,baseline,h3_exc,22.306480407714844,22.306480407714844,83.63097381591797,0.00519183836877346,2003.7200927734375
C_high_BL_0_J023_003.png,C,23,baseline,h4_exc,6915.5263671875,6915.5263671875,48528.31640625,2.3880751541582868e-05,1261137.75
C_high_BL_0_J023_003.png,C,23,matched_bias,h0_exc,3.804689407348633,3.804689407348633,4.116631984710693,0.04028170555830002,98.15121459960938
C_high_BL_0_J023_003.png,C,23,matched_bias,h1_exc,2.465764045715332,2.465764045715332,1.9758539199829102,0.048682987689971924,92.2257308959961
C_high_BL_0_J023_003.png,C,23,matched_bias,h2_exc,2.4216318130493164,2.4216318130493164,3.5881009101867676,0.007068410981446505,161.3739471435547
C_high_BL_0_J023_003.png,C,23,matched_bias,h3_exc,22.301565170288086,22.301565170288086,83.295654296875,0.005047242622822523,2006.77294921875
C_high_BL_0_J023_003.png,C,23,matched_bias,h4_exc,6941.115234375,6941.115234375,48357.08984375,2.38164393522311e-05,1299094.25
C_high_BL_0_J024_019.png,C,24,baseline,h0_exc,3.773749351501465,3.773749351501465,4.3403544425964355,0.041410163044929504,184.2433624267578
C_high_BL_0_J024_019.png,C,24,baseline,h1_exc,2.202768087387085,2.202768087387085,1.9105745553970337,0.06407622247934341,177.28903198242188
C_high_BL_0_J024_019.png,C,24,baseline,h2_exc,2.367964267730713,2.367964267730713,3.419754981994629,0.007077340502291918,133.00955200195312
C_high_BL_0_J024_019.png,C,24,baseline,h3_exc,21.845552444458008,21.845552444458008,83.2102279663086,0.005392742808908224,1913.5057373046875
C_high_BL_0_J024_019.png,C,24,baseline,h4_exc,7014.01171875,7014.01171875,51225.46484375,3.0337394491652958e-05,1317969.0
C_high_BL_0_J024_019.png,C,24,matched_bias,h0_exc,3.7734498977661133,3.7734498977661133,4.270260334014893,0.042570579797029495,180.5822296142578
C_high_BL_0_J024_019.png,C,24,matched_bias,h1_exc,2.468766450881958,2.468766450881958,2.0775253772735596,0.05369981378316879,181.36373901367188
C_high_BL_0_J024_019.png,C,24,matched_bias,h2_exc,2.3950307369232178,2.3950307369232178,3.4729232788085938,0.006802210584282875,132.95457458496094
C_high_BL_0_J024_019.png,C,24,matched_bias,h3_exc,21.78942108154297,21.78942108154297,82.70580291748047,0.006197712849825621,1901.8885498046875
C_high_BL_0_J024_019.png,C,24,matched_bias,h4_exc,7027.7998046875,7027.7998046875,50893.1953125,3.069798549404368e-05,1307352.25
C_high_BL_0_J025_022.png,C,25,baseline,h0_exc,3.807145118713379,3.807145118713379,4.224305629730225,0.040669143199920654,190.5189971923828
C_high_BL_0_J025_022.png,C,25,baseline,h1_exc,2.198462963104248,2.198462963104248,1.8014730215072632,0.051401324570178986,139.36151123046875
C_high_BL_0_J025_022.png,C,25,baseline,h2_exc,2.3921124935150146,2.3921124935150146,3.4923903942108154,0.008301175199449062,123.94070434570312
C_high_BL_0_J025_022.png,C,25,baseline,h3_exc,21.80799102783203,21.80799102783203,81.51155090332031,0.003858520183712244,1844.0709228515625
C_high_BL_0_J025_022.png,C,25,baseline,h4_exc,6866.375,6866.375,48543.0859375,2.5224260753020644e-05,1115045.125
C_high_BL_0_J025_022.png,C,25,matched_bias,h0_exc,3.8051254749298096,3.8051254749298096,4.155901908874512,0.041145652532577515,195.59971618652344
C_high_BL_0_J025_022.png,C,25,matched_bias,h1_exc,2.4633171558380127,2.4633171558380127,1.983575463294983,0.043572381138801575,147.29135131835938
