filename,contour_type,contrast,quadrant,position,stimulus_id,jitter,layer,channel_group,n_channels,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile,condition,bias_strength
C_high_BL_0_J016_017.png,C,high,BL,0,017,16,h1_exc,matched_channels,77,2.6217854,0.65077716,4.0286994,6.3206897,1.647186279296875,3.837264624689303,0.23679297808920288,90,matched_bias,0.15
C_high_BL_0_J017_012.png,C,high,BL,0,012,17,h1_exc,all_channels,128,1.8465838,0.63054216,2.9285653,4.675369,1.647186279296875,2.8383970994889123,0.2396096027248421,90,baseline,0.0
C_high_BL_0_J017_012.png,C,high,BL,0,012,17,h1_exc,C_channels,77,2.0698295,0.6436616,3.2157106,5.1103616,1.647186279296875,3.102479427667986,0.2476664592407403,90,baseline,0.0
C_high_BL_0_J017_012.png,C,high,BL,0,012,17,h1_exc,straight_channels,51,1.6103966,0.71160394,2.2630517,3.6516955,1.647186279296875,2.2169292651423183,0.18838633609531052,90,baseline,0.0
C_high_BL_0_J017_012.png,C,high,BL,0,012,17,h1_exc,matched_channels,77,2.0698295,0.6436616,3.2157106,5.1103616,1.647186279296875,3.102479427667986,0.2476664592407403,90,baseline,0.0
C_high_BL_0_J017_012.png,C,high,BL,0,012,17,h1_exc,all_channels,128,2.0257378,0.65045094,3.114359,4.9572787,1.647186279296875,3.009543462507324,0.24622539547366906,90,matched_bias,0.15
C_high_BL_0_J017_012.png,C,high,BL,0,012,17,h1_exc,C_channels,77,2.2598004,0.64215714,3.519077,5.565636,1.647186279296875,3.3788747478982923,0.25598532735065144,90,matched_bias,0.15
C_high_BL_0_J017_012.png,C,high,BL,0,012,17,h1_exc,straight_channels,51,1.7262076,0.71683186,2.4081068,3.876684,1.647186279296875,2.3535188312422224,0.1989323027543317,90,matched_bias,0.15
C_high_BL_0_J017_012.png,C,high,BL,0,012,17,h1_exc,matched_channels,77,2.2598004,0.64215714,3.519077,5.565636,1.647186279296875,3.3788747478982923,0.25598532735065144,90,matched_bias,0.15
C_high_BL_0_J018_017.png,C,high,BL,0,017,18,h1_exc,all_channels,128,2.1410248,0.5977832,3.5816076,5.6589355,1.647186279296875,3.435516421940713,0.23096322012241477,90,baseline,0.0
C_high_BL_0_J018_017.png,C,high,BL,0,017,18,h1_exc,C_channels,77,2.4349282,0.636108,3.8278534,6.0245633,1.647186279296875,3.657487529903001,0.23685848098770612,90,baseline,0.0
C_high_BL_0_J018_017.png,C,high,BL,0,017,18,h1_exc,straight_channels,51,1.8388549,0.6814865,2.6983,4.323652,1.647186279296875,2.6248711628509906,0.20154581777683842,90,baseline,0.0
C_high_BL_0_J018_017.png,C,high,BL,0,017,18,h1_exc,matched_channels,77,2.4349282,0.636108,3.8278534,6.0245633,1.647186279296875,3.657487529903001,0.23685848098770612,90,baseline,0.0
C_high_BL_0_J018_017.png,C,high,BL,0,017,18,h1_exc,all_channels,128,2.3559337,0.6251263,3.7687323,5.937039,1.647186279296875,3.6043518192482815,0.23548292011913816,90,matched_bias,0.15
C_high_BL_0_J018_017.png,C,high,BL,0,017,18,h1_exc,C_channels,77,2.6736193,0.6517905,4.101961,6.4282417,1.647186279296875,3.9025590314258354,0.2411816722889198,90,matched_bias,0.15
C_high_BL_0_J018_017.png,C,high,BL,0,017,18,h1_exc,straight_channels,51,1.9821322,0.69070977,2.8697035,4.5857077,1.647186279296875,2.7839642026447544,0.20600661579268134,90,matched_bias,0.15
C_high_BL_0_J018_017.png,C,high,BL,0,017,18,h1_exc,matched_channels,77,2.6736193,0.6517905,4.101961,6.4282417,1.647186279296875,3.9025590314258354,0.2411816722889198,90,matched_bias,0.15
C_high_BL_0_J019_024.png,C,high,BL,0,024,19,h1_exc,all_channels,128,2.1167908,0.62500787,3.3868227,5.3676934,1.647186279296875,3.258704530934464,0.2586054432907809,90,baseline,0.0
C_high_BL_0_J019_024.png,C,high,BL,0,024,19,h1_exc,C_channels,77,2.4077256,0.6488796,3.7105892,5.850802,1.647186279296875,3.5519977204461584,0.2676360778148072,90,baseline,0.0
C_high_BL_0_J019_024.png,C,high,BL,0,024,19,h1_exc,straight_channels,51,1.7407789,0.6522086,2.6690524,4.2787924,1.647186279296875,2.597637200533696,0.2069891592702299,90,baseline,0.0
C_high_BL_0_J019_024.png,C,high,BL,0,024,19,h1_exc,matched_channels,77,2.4077256,0.6488796,3.7105892,5.850802,1.647186279296875,3.5519977204461584,0.2676360778148072,90,baseline,0.0
C_high_BL_0_J019_024.png,C,high,BL,0,024,19,h1_exc,all_channels,128,2.3227825,0.6475473,3.5870469,5.6670423,1.647186279296875,3.4404379712392275,0.2636491664755302,90,matched_bias,0.15
C_high_BL_0_J019_024.png,C,high,BL,0,024,19,h1_exc,C_channels,77,2.6433017,0.6610859,3.998424,6.2761707,1.647186279296875,3.8102373552841393,0.2703304621228604,90,matched_bias,0.15
C_high_BL_0_J019_024.png,C,high,BL,0,024,19,h1_exc,straight_channels,51,1.894616,0.6828622,2.7745216,4.4403644,1.647186279296875,2.6957268826616807,0.216217986506774,90,matched_bias,0.15
C_high_BL_0_J019_024.png,C,high,BL,0,024,19,h1_exc,matched_channels,77,2.6433017,0.6610859,3.998424,6.2761707,1.647186279296875,3.8102373552841393,0.2703304621228604,90,matched_bias,0.15
C_high_BL_0_J020_019.png,C,high,BL,0,019,20,h1_exc,all_channels,128,1.7405883,0.60269904,2.8879893,4.61358,1.647186279296875,2.80088552028172,0.21111584187593385,90,baseline,0.0
C_high_BL_0_J020_019.png,C,high,BL,0,019,20,h1_exc,C_channels,77,1.9439329,0.6188597,3.1411529,4.997797,1.647186279296875,3.0341419454520127,0.21622506795918636,90,baseline,0.0
C_high_BL_0_J020_019.png,C,high,BL,0,019,20,h1_exc,straight_channels,51,1.5204958,0.6652176,2.285712,3.6869113,1.647186279296875,2.2383086651977955,0.17829888972581198,90,baseline,0.0
C_high_BL_0_J020_019.png,C,high,BL,0,019,20,h1_exc,matched_channels,77,1.9439329,0.6188597,3.1411529,4.997797,1.647186279296875,3.0341419454520127,0.21622506795918636,90,baseline,0.0
C_high_BL_0_J020_019.png,C,high,BL,0,019,20,h1_exc,all_channels,128,1.8961121,0.626334,3.0273178,4.825417,1.647186279296875,2.929490776564418,0.21615956506068315,90,matched_bias,0.15
C_high_BL_0_J020_019.png,C,high,BL,0,019,20,h1_exc,C_channels,77,2.1252346,0.64231575,3.308707,5.250391,1.647186279296875,3.1874907171009363,0.21923820129033528,90,matched_bias,0.15
C_high_BL_0_J020_019.png,C,high,BL,0,019,20,h1_exc,straight_channels,51,1.6255292,0.6775521,2.3991206,3.8627765,1.647186279296875,2.345075686318955,0.1851766940686519,90,matched_bias,0.15
C_high_BL_0_J020_019.png,C,high,BL,0,019,20,h1_exc,matched_channels,77,2.1252346,0.64231575,3.308707,5.250391,1.647186279296875,3.1874907171009363,0.21923820129033528,90,matched_bias,0.15
C_high_BL_0_J021_024.png,C,high,BL,0,024,21,h1_exc,all_channels,128,2.301302,0.6243988,3.6856282,5.8137307,1.647186279296875,3.529491930865328,0.26338715488151726,90,baseline,0.0
C_high_BL_0_J021_024.png,C,high,BL,0,024,21,h1_exc,C_channels,77,2.6534383,0.6481127,4.0941,6.416713,1.647186279296875,3.8955601315146433,0.27039596502136365,90,baseline,0.0
C_high_BL_0_J021_024.png,C,high,BL,0,024,21,h1_exc,straight_channels,51,1.8294812,0.64843196,2.8213928,4.511991,1.647186279296875,2.739211134366194,0.21458749549660544,90,baseline,0.0
C_high_BL_0_J021_024.png,C,high,BL,0,024,21,h1_exc,matched_channels,77,2.6534383,0.6481127,4.0941,6.416713,1.647186279296875,3.8955601315146433,0.27039596502136365,90,baseline,0.0
C_high_BL_0_J021_024.png,C,high,BL,0,024,21,h1_exc,all_channels,128,2.522101,0.6468364,3.8991327,6.12987,1.647186279296875,3.7214187476714313,0.26725182589320823,90,matched_bias,0.15
C_high_BL_0_J021_024.png,C,high,BL,0,024,21,h1_exc,C_channels,77,2.9079764,0.6602316,4.4044795,6.8697543,1.647186279296875,4.170599499923631,0.2731470867584996,90,matched_bias,0.15
C_high_BL_0_J021_024.png,C,high,BL,0,024,21,h1_exc,straight_channels,51,1.9916257,0.6787334,2.934327,4.684136,1.647186279296875,2.8437195867192213,0.21956571578285147,90,matched_bias,0.15
C_high_BL_0_J021_024.png,C,high,BL,0,024,21,h1_exc,matched_channels,77,2.9079764,0.6602316,4.4044795,6.8697543,1.647186279296875,4.170599499923631,0.2731470867584996,90,matched_bias,0.15
C_high_BL_0_J022_015.png,C,high,BL,0,015,22,h1_exc,all_channels,128,1.8300202,0.6119678,2.9903865,4.7693586,1.647186279296875,2.895457949073022,0.24150918678143599,90,baseline,0.0
C_high_BL_0_J022_015.png,C,high,BL,0,015,22,h1_exc,C_channels,77,2.0293756,0.62293667,3.2577558,5.173723,1.647186279296875,3.1409460207647024,0.24439131431557842,90,baseline,0.0
C_high_BL_0_J022_015.png,C,high,BL,0,015,22,h1_exc,straight_channels,51,1.5929214,0.6592951,2.4160979,3.889048,1.647186279296875,2.3610250551429237,0.20056987521691266,90,baseline,0.0
C_high_BL_0_J022_015.png,C,high,BL,0,015,22,h1_exc,matched_channels,77,2.0293756,0.62293667,3.2577558,5.173723,1.647186279296875,3.1409460207647024,0.24439131431557842,90,baseline,0.0
C_high_BL_0_J022_015.png,C,high,BL,0,015,22,h1_exc,all_channels,128,1.9693615,0.6258394,3.146752,5.006261,1.647186279296875,3.0392803196681544,0.24688042445870143,90,matched_bias,0.15
C_high_BL_0_J022_015.png,C,high,BL,0,015,22,h1_exc,C_channels,77,2.2121015,0.6560525,3.3718362,5.345213,1.647186279296875,3.24505671953052,0.24897651721080502,90,matched_bias,0.15
C_high_BL_0_J022_015.png,C,high,BL,0,015,22,h1_exc,straight_channels,51,1.6825334,0.659885,2.5497372,4.0953507,1.647186279296875,2.4862705384029433,0.20633413028519754,90,matched_bias,0.15
C_high_BL_0_J022_015.png,C,high,BL,0,015,22,h1_exc,matched_channels,77,2.2121015,0.6560525,3.3718362,5.345213,1.647186279296875,3.24505671953052,0.24897651721080502,90,matched_bias,0.15
C_high_BL_0_J023_003.png,C,high,BL,0,003,23,h1_exc,all_channels,128,1.8524578,0.610862,3.0325305,4.8333254,1.647186279296875,2.934291899740458,0.23148724331044068,90,baseline,0.0
C_high_BL_0_J023_003.png,C,high,BL,0,003,23,h1_exc,C_channels,77,2.0947082,0.6470832,3.2371542,5.1426873,1.647186279296875,3.1221042538573207,0.23142174041193744,90,baseline,0.0
C_high_BL_0_J023_003.png,C,high,BL,0,003,23,h1_exc,straight_channels,51,1.6184124,0.68788004,2.3527539,3.7909524,1.647186279296875,2.301471587463711,0.20338649985255186,90,baseline,0.0
C_high_BL_0_J023_003.png,C,high,BL,0,003,23,h1_exc,matched_channels,77,2.0947082,0.6470832,3.2371542,5.1426873,1.647186279296875,3.1221042538573207,0.23142174041193744,90,baseline,0.0
C_high_BL_0_J023_003.png,C,high,BL,0,003,23,h1_exc,all_channels,128,2.0252612,0.63329434,3.1979775,5.083614,1.647186279296875,3.0862410072014925,0.23587593751015756,90,matched_bias,0.15
C_high_BL_0_J023_003.png,C,high,BL,0,003,23,h1_exc,C_channels,77,2.297708,0.6661398,3.4492881,5.4612875,1.647186279296875,3.315525107245368,0.23620345200267376,90,matched_bias,0.15
C_high_BL_0_J023_003.png,C,high,BL,0,003,23,h1_exc,straight_channels,51,1.7200767,0.6898602,2.4933698,4.008442,1.647186279296875,2.4335085540081134,0.20639963318370078,90,matched_bias,0.15
C_high_BL_0_J023_003.png,C,high,BL,0,003,23,h1_exc,matched_channels,77,2.297708,0.6661398,3.4492881,5.4612875,1.647186279296875,3.315525107245368,0.23620345200267376,90,matched_bias,0.15
C_high_BL_0_J024_019.png,C,high,BL,0,019,24,h1_exc,all_channels,128,1.5978404,0.60459447,2.6428301,4.2385364,1.647186279296875,2.57319793481824,0.20253496217200978,90,baseline,0.0
C_high_BL_0_J024_019.png,C,high,BL,0,019,24,h1_exc,C_channels,77,1.7796533,0.6209131,2.8661876,4.580346,1.647186279296875,2.780709223507498,0.2062686273866943,90,baseline,0.0
C_high_BL_0_J024_019.png,C,high,BL,0,019,24,h1_exc,straight_channels,51,1.4107004,0.6673184,2.113984,3.4193819,1.647186279296875,2.0758926170870127,0.1706350506009332,90,baseline,0.0
C_high_BL_0_J024_019.png,C,high,BL,0,019,24,h1_exc,matched_channels,77,1.7796533,0.6209131,2.8661876,4.580346,1.647186279296875,2.780709223507498,0.2062686273866943,90,baseline,0.0
C_high_BL_0_J024_019.png,C,high,BL,0,019,24,h1_exc,all_channels,128,1.7402983,0.62812346,2.7706308,4.434412,1.647186279296875,2.692113230529844,0.2073166737627461,90,matched_bias,0.15
C_high_BL_0_J024_019.png,C,high,BL,0,019,24,h1_exc,C_channels,77,1.9448739,0.64462376,3.0170684,4.809867,1.647186279296875,2.920050352814412,0.20882324042832057,90,matched_bias,0.15
C_high_BL_0_J024_019.png,C,high,BL,0,019,24,h1_exc,straight_channels,51,1.5069352,0.6787173,2.2202694,3.5851364,1.647186279296875,2.1765215245353855,0.1741067042216048,90,matched_bias,0.15
C_high_BL_0_J024_019.png,C,high,BL,0,019,24,h1_exc,matched_channels,77,1.9448739,0.64462376,3.0170684,4.809867,1.647186279296875,2.920050352814412,0.20882324042832057,90,matched_bias,0.15
C_high_BL_0_J025_022.png,C,high,BL,0,022,25,h1_exc,all_channels,128,2.0859416,0.62682396,3.3277948,5.2790813,1.647186279296875,3.2049085030072364,0.2449153375036043,90,baseline,0.0
C_high_BL_0_J025_022.png,C,high,BL,0,022,25,h1_exc,C_channels,77,2.3478055,0.6325162,3.7118504,5.852674,1.647186279296875,3.5531342419770073,0.24812497953026294,90,baseline,0.0
C_high_BL_0_J025_022.png,C,high,BL,0,022,25,h1_exc,straight_channels,51,1.750698,0.67834944,2.5808203,4.1432066,1.647186279296875,2.515323629935688,0.2092817607178432,90,baseline,0.0
C_high_BL_0_J025_022.png,C,high,BL,0,022,25,h1_exc,matched_channels,77,2.3478055,0.6325162,3.7118504,5.852674,1.647186279296875,3.5531342419770073,0.24812497953026294,90,baseline,0.0
C_high_BL_0_J025_022.png,C,high,BL,0,022,25,h1_exc,all_channels,128,2.302383,0.6530406,3.5256352,5.575429,1.647186279296875,3.3848199192378363,0.2491075230078115,90,matched_bias,0.15
C_high_BL_0_J025_022.png,C,high,BL,0,022,25,h1_exc,C_channels,77,2.5993893,0.6546951,3.9703815,6.234898,1.647186279296875,3.785180905691004,0.2515966331509345,90,matched_bias,0.15
C_high_BL_0_J025_022.png,C,high,BL,0,022,25,h1_exc,straight_channels,51,1.90779,0.7043712,2.7085006,4.3392878,1.647186279296875,2.634363694057836,0.21511151868463135,90,matched_bias,0.15
C_high_BL_0_J025_022.png,C,high,BL,0,022,25,h1_exc,matched_channels,77,2.5993893,0.6546951,3.9703815,6.234898,1.647186279296875,3.785180905691004,0.2515966331509345,90,matched_bias,0.15
C_high_BL_0_J026_024.png,C,high,BL,0,024,26,h1_exc,all_channels,128,2.2234197,0.6239584,3.56341,5.6318026,1.647186279296875,3.419044096890183,0.2622736056069622,90,baseline,0.0
C_high_BL_0_J026_024.png,C,high,BL,0,024,26,h1_exc,C_channels,77,2.5519712,0.6476425,3.940401,6.190734,1.647186279296875,3.7583690137741113,0.26974093603633126,90,baseline,0.0
C_high_BL_0_J026_024.png,C,high,BL,0,024,26,h1_exc,straight_channels,51,1.7885797,0.6494088,2.7541661,4.409223,1.647186279296875,2.6768211393767345,0.22028624766638707,90,baseline,0.0
C_high_BL_0_J026_024.png,C,high,BL,0,024,26,h1_exc,matched_channels,77,2.5519712,0.6476425,3.940401,6.190734,1.647186279296875,3.7583690137741113,0.26974093603633126,90,baseline,0.0
C_high_BL_0_J026_024.png,C,high,BL,0,024,26,h1_exc,all_channels,128,2.4438944,0.6467828,3.7785394,5.951568,1.647186279296875,3.6131724537477656,0.26548324763362086,90,matched_bias,0.15
C_high_BL_0_J026_024.png,C,high,BL,0,024,26,h1_exc,C_channels,77,2.802723,0.6595165,4.249663,6.644328,1.647186279296875,4.033744185793844,0.27164052009292516,90,matched_bias,0.15
C_high_BL_0_J026_024.png,C,high,BL,0,024,26,h1_exc,straight_channels,51,1.9545546,0.67997813,2.8744373,4.5929255,1.647186279296875,2.788346150279106,0.22408541577957486,90,matched_bias,0.15
C_high_BL_0_J026_024.png,C,high,BL,0,024,26,h1_exc,matched_channels,77,2.802723,0.6595165,4.249663,6.644328,1.647186279296875,4.033744185793844,0.27164052009292516,90,matched_bias,0.15
C_high_BL_0_J027_012.png,C,high,BL,0,012,27,h1_exc,all_channels,128,1.887823,0.63130707,2.9903402,4.7692876,1.647186279296875,2.895414815678193,0.2466184128646885,90,baseline,0.0
C_high_BL_0_J027_012.png,C,high,BL,0,012,27,h1_exc,C_channels,77,2.13655,0.6420377,3.327764,5.279035,1.647186279296875,3.2048804228777175,0.2556578128581352,90,baseline,0.0
C_high_BL_0_J027_012.png,C,high,BL,0,012,27,h1_exc,straight_channels,51,1.6072963,0.71010834,2.2634523,3.6523178,1.647186279296875,2.2173070442044063,0.1941505911635954,90,baseline,0.0
C_high_BL_0_J027_012.png,C,high,BL,0,012,27,h1_exc,matched_channels,77,2.13655,0.6420377,3.327764,5.279035,1.647186279296875,3.2048804228777175,0.2556578128581352,90,baseline,0.0
C_high_BL_0_J027_012.png,C,high,BL,0,012,27,h1_exc,all_channels,128,2.063914,0.6496371,3.177026,5.051991,1.647186279296875,3.067042883186501,0.2534307143090252,90,matched_bias,0.15
C_high_BL_0_J027_012.png,C,high,BL,0,012,27,h1_exc,C_channels,77,2.3255453,0.6417022,3.6240258,5.7221203,1.647186279296875,3.4738756157791655,0.2622736056069622,90,matched_bias,0.15
C_high_BL_0_J027_012.png,C,high,BL,0,012,27,h1_exc,straight_channels,51,1.7226422,0.71535784,2.4080846,3.8766503,1.647186279296875,2.3534984224882933,0.20436904333010042,90,matched_bias,0.15
C_high_BL_0_J027_012.png,C,high,BL,0,012,27,h1_exc,matched_channels,77,2.3255453,0.6417022,3.6240258,5.7221203,1.647186279296875,3.4738756157791655,0.2622736056069622,90,matched_bias,0.15
C_high_BL_0_J028_008.png,C,high,BL,0,008,28,h1_exc,all_channels,128,1.8583138,0.6091586,3.0506241,4.8607607,1.647186279296875,2.9509477588334128,0.23777552156675144,90,baseline,0.0
C_high_BL_0_J028_008.png,C,high,BL,0,008,28,h1_exc,C_channels,77,2.1181545,0.6533085,3.2421963,5.150285,1.647186279296875,3.1267166322452526,0.2445223201125849,90,baseline,0.0
C_high_BL_0_J028_008.png,C,high,BL,0,008,28,h1_exc,straight_channels,51,1.5930372,0.6695333,2.379325,3.8321254,1.647186279296875,2.3264675345097383,0.19840827956630583,90,baseline,0.0
C_high_BL_0_J028_008.png,C,high,BL,0,008,28,h1_exc,matched_channels,77,2.1181545,0.6533085,3.2421963,5.150285,1.647186279296875,3.1267166322452526,0.2445223201125849,90,baseline,0.0
C_high_BL_0_J028_008.png,C,high,BL,0,008,28,h1_exc,all_channels,128,2.0277572,0.6272178,3.2329392,5.1363354,1.647186279296875,3.118248012565308,0.24189428178416128,90,matched_bias,0.15
C_high_BL_0_J028_008.png,C,high,BL,0,008,28,h1_exc,C_channels,77,2.3193674,0.67126834,3.4552016,5.470139,1.647186279296875,3.3208988334749026,0.24674941866169497,90,matched_bias,0.15
C_high_BL_0_J028_008.png,C,high,BL,0,008,28,h1_exc,straight_channels,51,1.6967952,0.6700226,2.5324447,4.068704,1.647186279296875,2.4700934889411723,0.20567910130016517,90,matched_bias,0.15
C_high_BL_0_J028_008.png,C,high,BL,0,008,28,h1_exc,matched_channels,77,2.3193674,0.67126834,3.4552016,5.470139,1.647186279296875,3.3208988334749026,0.24674941866169497,90,matched_bias,0.15
C_high_BL_0_J029_012.png,C,high,BL,0,012,29,h1_exc,all_channels,128,1.7445527,0.63178676,2.7612998,4.4201393,1.647186279296875,2.6834483394291366,0.23902007663831296,90,baseline,0.0
C_high_BL_0_J029_012.png,C,high,BL,0,012,29,h1_exc,C_channels,77,1.9927706,0.64373565,3.095635,4.9289446,1.647186279296875,2.992341922546909,0.25061408967338594,90,baseline,0.0
C_high_BL_0_J029_012.png,C,high,BL,0,012,29,h1_exc,straight_channels,51,1.4682199,0.7121734,2.0616045,3.337486,1.647186279296875,2.0261739976574953,0.19257852159951772,90,baseline,0.0
C_high_BL_0_J029_012.png,C,high,BL,0,012,29,h1_exc,matched_channels,77,1.9927706,0.64373565,3.095635,4.9289446,1.647186279296875,2.992341922546909,0.25061408967338594,90,baseline,0.0
C_high_BL_0_J029_012.png,C,high,BL,0,012,29,h1_exc,all_channels,128,1.9077884,0.65067345,2.9320214,4.6806293,1.647186279296875,2.8415907076214464,0.2452428519961205,90,matched_bias,0.15
C_high_BL_0_J029_012.png,C,high,BL,0,012,29,h1_exc,C_channels,77,2.1703544,0.6431547,3.3745449,5.3492765,1.647186279296875,3.247523718126011,0.2574918940162259,90,matched_bias,0.15
C_high_BL_0_J029_012.png,C,high,BL,0,012,29,h1_exc,straight_channels,51,1.566532,0.71719176,2.1842582,3.5290394,1.647186279296875,2.1424652486884113,0.20089738970942883,90,matched_bias,0.15
C_high_BL_0_J029_012.png,C,high,BL,0,012,29,h1_exc,matched_channels,77,2.1703544,0.6431547,3.3745449,5.3492765,1.647186279296875,3.247523718126011,0.2574918940162259,90,matched_bias,0.15
C_high_BL_0_J030_026.png,C,high,BL,0,026,30,h1_exc,all_channels,128,1.4564798,0.61992306,2.3494525,3.7858343,1.647186279296875,2.2983643908637696,0.19886679985582847,90,baseline,0.0
C_high_BL_0_J030_026.png,C,high,BL,0,026,30,h1_exc,C_channels,77,1.6522145,0.65165234,2.5354233,4.073295,1.647186279296875,2.472880658910356,0.1959191694231828,90,baseline,0.0
C_high_BL_0_J030_026.png,C,high,BL,0,026,30,h1_exc,straight_channels,51,1.2579467,0.66900593,1.8803222,3.052971,1.647186279296875,1.8534460285810617,0.17476173320663715,90,baseline,0.0
C_high_BL_0_J030_026.png,C,high,BL,0,026,30,h1_exc,matched_channels,77,1.6522145,0.65165234,2.5354233,4.073295,1.647186279296875,2.472880658910356,0.1959191694231828,90,baseline,0.0
C_high_BL_0_J030_026.png,C,high,BL,0,026,30,h1_exc,all_channels,128,1.6024724,0.64000654,2.5038376,4.0245934,1.647186279296875,2.443314019441869,0.20666164477771373,90,matched_bias,0.15
