filename,contour_type,contrast,quadrant,position,jitter,stimulus_id,condition,bias_strength,layer,channel_group,n_channels,contour_mean_activation,background_mean_activation,contour_preference_ratio,activation_on_contour_pct,contour_area_pct,contour_enrichment,dice_top_activation,top_activation_percentile
C_BL_0_J040_002.png,C,NA,BL,0,40,2,baseline,0.0,h1_exc,all_channels,128,1.5620528,0.6343512,2.4624417,3.9606905,1.647186279296875,2.4045188598811906,0.21085383028192092,90
C_BL_0_J040_002.png,C,NA,BL,0,40,2,C_bias,0.25,h1_exc,all_channels,128,1.7494255,0.6561764,2.6660903,4.2742467,1.647186279296875,2.5948775317222887,0.21268791144001156,90
C_BL_0_J040_002.png,C,NA,BL,0,40,2,straight_bias,0.25,h1_exc,all_channels,128,1.743361,0.6621533,2.6328661,4.223231,1.647186279296875,2.5639060173202277,0.21825565781278672,90
C_BL_0_J040_003.png,C,NA,BL,0,40,3,baseline,0.0,h1_exc,all_channels,128,0.83075446,0.61990136,1.3401397,2.195161,1.647186279296875,1.3326732492044397,0.0526643303966028,90
C_BL_0_J040_003.png,C,NA,BL,0,40,3,C_bias,0.25,h1_exc,all_channels,128,0.88865685,0.65671754,1.3531797,2.2160473,1.647186279296875,1.3453531645975856,0.05489142894571287,90
C_BL_0_J040_003.png,C,NA,BL,0,40,3,straight_bias,0.25,h1_exc,all_channels,128,0.9159326,0.67089164,1.3652467,2.2353668,1.647186279296875,1.3570819741604703,0.06379982314215314,90
C_BL_0_J040_004.png,C,NA,BL,0,40,4,baseline,0.0,h1_exc,all_channels,128,1.2420349,0.6039869,2.0563936,3.3293307,1.647186279296875,2.0212229208001053,0.14915009989187136,90
C_BL_0_J040_004.png,C,NA,BL,0,40,4,C_bias,0.25,h1_exc,all_channels,128,1.4040618,0.64425814,2.1793466,3.521383,1.647186279296875,2.13781711879537,0.1595650607538861,90
C_BL_0_J040_004.png,C,NA,BL,0,40,4,straight_bias,0.25,h1_exc,all_channels,128,1.3866665,0.62612134,2.214693,3.5764534,1.647186279296875,2.1712501315613664,0.15380080568560123,90
C_BL_0_J040_005.png,C,NA,BL,0,40,5,baseline,0.0,h1_exc,all_channels,128,1.2602469,0.6423434,1.961952,3.1812923,1.647186279296875,1.9313494266722635,0.17155209117997852,90
C_BL_0_J040_005.png,C,NA,BL,0,40,5,C_bias,0.25,h1_exc,all_channels,128,1.3811923,0.6844527,2.0179515,3.269127,1.647186279296875,1.9846734478862846,0.17384469262759183,90
C_BL_0_J040_005.png,C,NA,BL,0,40,5,straight_bias,0.25,h1_exc,all_channels,128,1.3974564,0.69652325,2.0063312,3.250914,1.647186279296875,1.9736165350307613,0.17174297504415675,90
C_BL_0_J050_000.png,C,NA,BL,0,50,0,baseline,0.0,h1_exc,all_channels,128,1.4897357,0.61240584,2.4325955,3.9145637,1.647186279296875,2.3765154441178957,0.2094127665148497,90
C_BL_0_J050_000.png,C,NA,BL,0,50,0,C_bias,0.25,h1_exc,all_channels,128,1.6503981,0.6549349,2.5199423,4.0494313,1.647186279296875,2.458393048993678,0.21085383028192092,90
C_BL_0_J050_000.png,C,NA,BL,0,50,0,straight_bias,0.25,h1_exc,all_channels,128,1.6732451,0.6534344,2.5606933,4.1122236,1.647186279296875,2.496513995960024,0.22120328824543242,90
C_BL_0_J050_001.png,C,NA,BL,0,50,1,baseline,0.0,h1_exc,all_channels,128,1.5127382,0.6081535,2.4874282,3.9992726,1.647186279296875,2.427941885445336,0.17155209117997852,90
C_BL_0_J050_001.png,C,NA,BL,0,50,1,C_bias,0.25,h1_exc,all_channels,128,1.6799582,0.6469776,2.596625,4.1675215,1.647186279296875,2.530085093486646,0.1667703795892422,90
C_BL_0_J050_001.png,C,NA,BL,0,50,1,straight_bias,0.25,h1_exc,all_channels,128,1.7155012,0.660073,2.5989568,4.1711082,1.647186279296875,2.532262606210805,0.1750237448006501,90
C_BL_0_J050_002.png,C,NA,BL,0,50,2,baseline,0.0,h1_exc,all_channels,128,0.90643144,0.6450181,1.4052806,2.2994087,1.647186279296875,1.3959615188526415,0.06379982314215314,90
C_BL_0_J050_002.png,C,NA,BL,0,50,2,C_bias,0.25,h1_exc,all_channels,128,0.9870757,0.66853005,1.4764867,2.413109,1.647186279296875,1.4649885564141278,0.07644188255327794,90
C_BL_0_J050_002.png,C,NA,BL,0,50,2,straight_bias,0.25,h1_exc,all_channels,128,0.992593,0.6751502,1.470181,2.4030511,1.647186279296875,1.4588824309301234,0.06904005502241213,90
C_BL_0_J050_003.png,C,NA,BL,0,50,3,baseline,0.0,h1_exc,all_channels,128,0.9499204,0.61980844,1.5326033,2.5025287,1.647186279296875,1.5192748286644562,0.08666033471978296,90
C_BL_0_J050_003.png,C,NA,BL,0,50,3,C_bias,0.25,h1_exc,all_channels,128,1.0403458,0.65690804,1.5837008,2.5838077,1.647186279296875,1.5686189981194059,0.09307961877310023,90
C_BL_0_J050_003.png,C,NA,BL,0,50,3,straight_bias,0.25,h1_exc,all_channels,128,1.0387124,0.6710496,1.5478921,2.526862,1.647186279296875,1.5340474374214605,0.08593698827533702,90
C_BL_0_J050_004.png,C,NA,BL,0,50,4,baseline,0.0,h1_exc,all_channels,128,1.5298196,0.5985593,2.5558362,4.104743,1.647186279296875,2.4919725416105685,0.21681459404571551,90
C_BL_0_J050_004.png,C,NA,BL,0,50,4,C_bias,0.25,h1_exc,all_channels,128,1.7115707,0.6405705,2.6719475,4.283235,1.647186279296875,2.6003343403968957,0.22500245635862018,90
C_BL_0_J050_004.png,C,NA,BL,0,50,4,straight_bias,0.25,h1_exc,all_channels,128,1.7236879,0.62305385,2.766515,4.4281173,1.647186279296875,2.688291727542391,0.22225133462148422,90
C_BL_0_J050_005.png,C,NA,BL,0,50,5,baseline,0.0,h1_exc,all_channels,128,1.2969593,0.6391329,2.0292482,3.2868261,1.647186279296875,1.9954185844583834,0.15078767235445228,90
C_BL_0_J050_005.png,C,NA,BL,0,50,5,C_bias,0.25,h1_exc,all_channels,128,1.4127727,0.68185145,2.0719655,3.3536952,1.647186279296875,2.0360144908816817,0.15845151147933106,90
C_BL_0_J050_005.png,C,NA,BL,0,50,5,straight_bias,0.25,h1_exc,all_channels,128,1.4504536,0.693852,2.0904367,3.3825822,1.647186279296875,2.053551689709906,0.14594045786521273,90
C_BL_0_J060_000.png,C,NA,BL,0,60,0,baseline,0.0,h1_exc,all_channels,128,0.9134295,0.61901575,1.4756159,2.4117198,1.647186279296875,1.4641451393280023,0.09026299413746101,90
C_BL_0_J060_000.png,C,NA,BL,0,60,0,C_bias,0.25,h1_exc,all_channels,128,0.96097934,0.66227835,1.4510204,2.3724751,1.647186279296875,1.4403198731456412,0.09000098254344807,90
C_BL_0_J060_000.png,C,NA,BL,0,60,0,straight_bias,0.25,h1_exc,all_channels,128,1.0319244,0.65916127,1.5655112,2.55489,1.647186279296875,1.5510631274524806,0.09642026659676532,90
C_BL_0_J060_001.png,C,NA,BL,0,60,1,baseline,0.0,h1_exc,all_channels,128,1.6852392,0.60515684,2.7847974,4.4560757,1.647186279296875,2.705265152636197,0.18596272885069073,90
C_BL_0_J060_001.png,C,NA,BL,0,60,1,C_bias,0.25,h1_exc,all_channels,128,1.8520916,0.64361054,2.8776588,4.597836,1.647186279296875,2.791327275782082,0.19139946942645944,90
C_BL_0_J060_001.png,C,NA,BL,0,60,1,straight_bias,0.25,h1_exc,all_channels,128,1.917632,0.65646976,2.9211276,4.664049,1.647186279296875,2.8315249943893637,0.19670520420522167,90
C_BL_0_J060_002.png,C,NA,BL,0,60,2,baseline,0.0,h1_exc,all_channels,128,0.9371569,0.6452901,1.4523033,2.3745232,1.647186279296875,1.441563214963012,0.056660007205300275,90
