condition,contour_type,layer,channel,n_images,mean_contour_mean_activation,sem_contour_mean_activation,mean_background_mean_activation,sem_background_mean_activation,mean_contour_preference_ratio,sem_contour_preference_ratio,mean_activation_on_contour_pct,sem_activation_on_contour_pct,mean_contour_area_pct,mean_contour_enrichment,sem_contour_enrichment,mean_dice_top_activation,sem_dice_top_activation,rank_mean_contour_enrichment
no_td,straight,h1_exc,95,25,0.2838107,0.0016727648,0.3380635,0.00046098174,0.83949286,0.004621551,0.6953049,0.0038011507,0.8271484375000001,0.8406046572757033,0.004595487877775557,0.0041706503111714885,0.00027324392501119383,95
no_td,straight,h1_exc,96,25,0.8714788,0.005932994,0.8666903,0.00075769087,1.0055846,0.007151856,0.83172107,0.0058660926,0.8271484375000001,1.0055281069633097,0.007091946740868956,0.014683804114655847,0.0003938310820403867,61
no_td,straight,h1_exc,97,25,0.7055661,0.0032020297,0.5345939,0.0019191611,1.3199772,0.005598334,1.0889299,0.0045676776,0.8271484375000001,1.3164866361925787,0.005522198161903998,0.042702263912652014,0.00040410905823204033,13
no_td,straight,h1_exc,98,25,0.35469475,0.0029568821,0.38480088,0.00047878642,0.92177343,0.0076476154,0.76292753,0.006280384,0.8271484375000001,0.9223587043521804,0.007592813524275289,0.009423608320957087,0.0005895442504390674,80
no_td,straight,h1_exc,99,25,1.131668,0.007048037,0.8706286,0.0020715601,1.2998503,0.007657304,1.0724998,0.0062505086,0.8271484375000001,1.2966229977631556,0.0075566949336931255,0.033213673671837994,0.000373243233858186,17
no_td,straight,h1_exc,100,25,0.74874234,0.0044345986,0.7217096,0.0011443075,1.0374751,0.006059269,0.857874,0.0049671745,0.8271484375000001,1.0371463496217488,0.00600517883115914,0.019128709299161963,0.0004028939809480835,53
no_td,straight,h1_exc,101,25,0.34907055,0.0031913167,0.30970132,0.0010495954,1.1274059,0.010967162,0.93153083,0.008976326,0.8271484375000001,1.126195433781666,0.010852134998161598,0.020651213132478894,0.0004657826925181467,38
no_td,straight,h1_exc,102,25,0.37312943,0.0035552953,0.47805336,0.0037760988,0.780343,0.0023682632,0.64663345,0.0019498526,0.8271484375000001,0.7817623053823098,0.002357318756972186,0.003542888067102423,0.00020084301484194788,106
no_td,straight,h1_exc,103,25,0.17334643,0.0011211894,0.22226341,0.00067868974,0.7799449,0.0046620397,0.646303,0.0038380018,0.8271484375000001,0.7813628371352208,0.0046400399073680725,0.004574705031993229,0.00045252175915575676,107
no_td,straight,h1_exc,104,25,0.47637287,0.0032757092,0.5024397,0.0010850343,0.9481621,0.0064471555,0.78460044,0.005292926,0.8271484375000001,0.9485605907495447,0.006399003692478689,0.003679980362578288,0.0004261222467223295,75
no_td,straight,h1_exc,105,25,0.67154634,0.0033886041,0.67680764,0.0021871924,0.99230546,0.004637832,0.82083267,0.0038044068,0.8271484375000001,0.9923643674530342,0.0045994246186980645,0.0022224109434335624,0.00016292280246740792,65
no_td,straight,h1_exc,106,25,0.4340447,0.0016102276,0.34956282,0.0009850544,1.2419353,0.005992235,1.0252074,0.0048952163,0.8271484375000001,1.2394478150174415,0.005918183748964536,0.0271453053125037,0.0005690313813908063,21
no_td,straight,h1_exc,107,25,0.26763925,0.0015669125,0.2747606,0.0009068368,0.97408557,0.0047416547,0.8058824,0.0038913055,0.8271484375000001,0.9742898993043344,0.004704482558884701,0.01549201767834807,0.00047480089533196384,68
no_td,straight,h1_exc,108,25,0.28248453,0.0012328397,0.26003507,0.0012219592,1.0865126,0.003550648,0.8980625,0.0029081225,0.8271484375000001,1.0857331552944935,0.0035158410139010526,0.019395688644340763,0.0003043790564800978,43
no_td,straight,h1_exc,109,25,1.0386544,0.008266825,1.2145398,0.002497467,0.85521746,0.006744706,0.7082325,0.0055462234,0.8271484375000001,0.8562338365897761,0.006705233499392849,0.004892216108952022,0.00039430011271525747,93
no_td,straight,h1_exc,110,25,0.62948877,0.0018906019,0.52417976,0.0010743226,1.2010401,0.0045590065,0.9917858,0.0037271492,0.8271484375000001,1.1990421385302121,0.004506022160010001,0.02767204834488349,0.0006019959348837636,27
no_td,straight,h1_exc,111,25,0.76984644,0.00563706,0.87469405,0.0024633238,0.8802195,0.006460115,0.7287875,0.0053095403,0.8271484375000001,0.8810842158458648,0.006419090070951459,0.006486876522047004,0.00044327383034503253,88
no_td,straight,h1_exc,112,25,1.3060384,0.0065070163,1.0641744,0.0017959425,1.2273619,0.0064663985,1.013298,0.005283901,0.8271484375000001,1.2250498077479586,0.006388092849686732,0.028285281007813447,0.0006059541021729644,25
no_td,straight,h1_exc,113,25,0.2976412,0.0019931505,0.4675117,0.0015756693,0.63680196,0.004652121,0.52831334,0.003839256,0.8271484375000001,0.6387164813110752,0.004641556265678098,0.006883712981839722,0.0003151572602854457,123
no_td,straight,h1_exc,114,25,0.30528072,0.0007649431,0.31975067,0.00049979886,0.9548086,0.0029065628,0.7900623,0.0023861262,0.8271484375000001,0.9551639143258147,0.0028847617710829145,0.008564986019654943,0.0002497667116392866,72
no_td,straight,h1_exc,115,25,0.66608083,0.0060771024,0.5662955,0.0017640522,1.1764733,0.0113938125,0.97167856,0.009315212,0.8271484375000001,1.174732964555545,0.011261838958776166,0.025803012667335024,0.0005818929820408953,32
no_td,straight,h1_exc,116,25,0.37665138,0.0016338557,0.4963899,0.0011331991,0.7588265,0.0032598411,0.6289151,0.0026849667,0.8271484375000001,0.7603412256115845,0.003246051745248699,0.004084062415437824,0.00021719010651435135,111
no_td,straight,h1_exc,117,25,1.3357058,0.0024044511,0.9661354,0.0015974556,1.3826158,0.003387982,1.1400188,0.0027618108,0.8271484375000001,1.378251694339377,0.003338954199716606,0.03599170199329305,0.00024911443051893554,8
no_td,straight,h1_exc,118,25,0.69912755,0.0050898525,0.5239798,0.0008674416,1.3343954,0.010203634,1.1006819,0.008324021,0.8271484375000001,1.33069454237227,0.010063514526678335,0.03359610354466167,0.0004604142052374415,11
no_td,straight,h1_exc,119,25,0.5524215,0.0042381715,0.58874077,0.0012438529,0.9383324,0.007060342,0.7765281,0.0057970854,0.8271484375000001,0.9388014080670214,0.007008518712573786,0.009784398378238204,0.000544201520670557,76
no_td,straight,h1_exc,120,25,0.61884457,0.0033619965,0.7092736,0.001717328,0.87267137,0.005493421,0.72258484,0.0045160386,0.8271484375000001,0.8735854553753509,0.005459767737011348,0.0029728393731253177,0.00010524597106090208,90
no_td,straight,h1_exc,121,25,0.61186767,0.0027561751,0.4942085,0.0013485382,1.2380702,0.004355834,1.0220522,0.0035591677,0.8271484375000001,1.2356333065961729,0.004302937158072902,0.03818526201854588,0.0005010770971956036,22
no_td,straight,h1_exc,122,25,0.27694473,0.00069892977,0.18892358,0.000500761,1.4661092,0.004826121,1.2080289,0.003927597,0.8271484375000001,1.4604740532829785,0.0047483579241442515,0.03625868133847185,0.00026998519973089684,5
no_td,straight,h1_exc,123,25,0.29092064,0.0005934176,0.24284333,0.00036686292,1.1979977,0.0021915094,0.98930097,0.0017919214,0.8271484375000001,1.1960379809698667,0.0021663843404708515,0.02610625056369973,0.000296508527902539,29
no_td,straight,h1_exc,124,25,0.19437721,0.0022021816,0.298478,0.0017108725,0.6510193,0.0055138012,0.5400435,0.004549208,0.8271484375000001,0.6528979096188168,0.00549986917021484,0.005260214665820095,0.00029963086725304786,122
no_td,straight,h1_exc,125,25,0.5999049,0.002215016,0.5536116,0.0015432936,1.0836219,0.0026543487,0.8956955,0.0021742214,0.8271484375000001,1.0828715072559276,0.002628574644577129,0.011660459040262718,0.00022527500401734864,44
no_td,straight,h1_exc,126,25,0.2818159,0.0015699905,0.36151507,0.0010569083,0.77955955,0.0038525094,0.64598686,0.0031719452,0.8271484375000001,0.7809806086172989,0.0038347955590089036,0.006883737710826298,0.0002611380417307658,108
no_td,straight,h1_exc,127,25,0.39968628,0.002897391,0.53178966,0.002032458,0.75147593,0.00373768,0.6228602,0.0030787461,0.8271484375000001,0.7530210682740573,0.0037221205621134654,0.0023739365071534513,0.00011298191438455185,113
